,Polarity,Sentiment,Subjectiivity,Tweet,X,y,NaiveBayes,SVM,RandomForest,LogisticRegression
  (0, 1174)	0.3010624016706388
  (0, 1956)	0.2692290006810131
  (0, 2119)	0.2370504024518574
  (0, 1444)	0.23915822552919416
  (0, 377)	0.2733172639481927
  (0, 995)	0.24545895999770329
  (0, 468)	0.31131305859940445
  (0, 1957)	0.2852915235879216
  (0, 683)	0.34165221724325195
  (0, 854)	0.3304831235124475
  (0, 272)	0.368630825416347",Positive,Positive,Positive,Positive,Positive
550,0.0,Neutral,0.0,forget us h1b visas canada has plans for you pic twitter com qwg2bbrbo9,"  (0, 2046)	0.23065158491669996
  (0, 374)	0.2277229445178924
  (0, 2103)	0.1651075935969993
  (0, 1467)	0.29244278472462276
  (0, 291)	0.4381277183209195
  (0, 798)	0.5204331347228618
  (0, 1474)	0.56511260987176",Neutral,Positive,Neutral,Neutral,Neutral
551,0.06607142857142857,Positive,0.26785714285714285,temporary temporary h1b visa holder can have dual intent dual intent is a united states immigration law concept it generally refers to the fact that certain u s visas allow foreigners to be temporarily present in the u s with lawful status and immigrant intent,"  (0, 2102)	0.04837141119640859
  (0, 1001)	0.09258620990069377
  (0, 998)	0.15457824605724418
  (0, 2103)	0.06548679734665605
  (0, 957)	0.17440467142580235
  (0, 322)	0.2081730267703327
  (0, 797)	0.1614703902788352
  (0, 1888)	0.1567168833488516
  (0, 1140)	0.1691351178775004
  (0, 729)	0.18661167234248136
  (0, 2065)	0.19752153049790735
  (0, 1886)	0.189517278909381
  (0, 119)	0.18661167234248136
  (0, 1055)	0.5716401194231109
  (0, 1973)	0.3569259836159525
  (0, 591)	0.3900522537261243
  (0, 1516)	0.23879648114258417",Positive,Positive,Positive,Neutral,Positive
552,0.0,Neutral,0.0,two years in trump s immigration squeeze is feeding canada s tech talent pipeline h1bvisa h4visa growth jobs jobseekerswednesday newjob newgig,"  (0, 1001)	0.16936115391006887
  (0, 898)	0.17873763080661625
  (0, 1949)	0.2977546228707073
  (0, 291)	0.31787394482496933
  (0, 1092)	0.19189069745149395
  (0, 1963)	0.23046652376199256
  (0, 2033)	0.21908936812588298
  (0, 2193)	0.24657893515682602
  (0, 1868)	0.4459557405009393
  (0, 880)	0.4100050443252067
  (0, 904)	0.4288929457922296",Neutral,Positive,Neutral,Neutral,Neutral
553,0.0,Neutral,0.0,wage transparency and h1b visa restrictions the murica plan wednesdaywisdom election2020,"  (0, 2102)	0.10059398613531191
  (0, 1471)	0.4055795565282796
  (0, 2112)	0.3563883753511976
  (0, 2026)	0.506999488270552
  (0, 1684)	0.42927431437376207
  (0, 1328)	0.506999488270552",Neutral,Positive,Neutral,Neutral,Neutral
554,0.275,Positive,0.75,indians found loopholes around the h1b visa many of them come here with fake degrees go through staffing agencies most staffing agencies in the tech field are now run by indians btw that help them cheat on interviews i have witnessed this with my own eyes,"  (0, 2102)	0.05197248410785312
  (0, 934)	0.16223064633545609
  (0, 1963)	0.13537082347364993
  (0, 1037)	0.2824092536738149
  (0, 757)	0.22566203086982348
  (0, 375)	0.16918478787068073
  (0, 735)	0.1902339633089516
  (0, 1871)	0.4600449564313764
  (0, 501)	0.21667975199115924
  (0, 1064)	0.24781867750231537
  (0, 267)	0.2377963778087371
  (0, 1208)	0.22566203086982348
  (0, 1715)	0.23500784115175055
  (0, 106)	0.5238886311033891",Positive,Neutral,Negative,Negative,Positive
555,-0.3375,Negative,0.6125,i m trumps base also a native floridian yes we need h1b visa workers here the heat is difficult to work in yet people from farther south are accustomed to this vetted legal visa workers welcomed criminals who enter usa illegally usually working for cartels aren t,"  (0, 2168)	0.24354299295214518
  (0, 2102)	0.1147409461459461
  (0, 2165)	0.11807620509011368
  (0, 1339)	0.14480724360622044
  (0, 1450)	0.14275964693939103
  (0, 2078)	0.1496005534458982
  (0, 2170)	0.17729132085683094
  (0, 1157)	0.16913183543849317
  (0, 1333)	0.25656639690828764
  (0, 2194)	0.21524434121848943
  (0, 162)	0.242849933664126
  (0, 542)	0.24482249327083513
  (0, 994)	0.24482249327083513
  (0, 656)	0.242849933664126
  (0, 2088)	0.2832223983642741
  (0, 459)	0.26950593512011245
  (0, 211)	0.2514312494301665
  (0, 2099)	0.2832223983642741
  (0, 1843)	0.24482249327083513
  (0, 2034)	0.2891504910712188",Negative,Positive,Positive,Positive,Positive
556,-0.0041666666666666545,Negative,0.525,never knew getting a visa stamped would be so much of a mystery in this age when we can check the status of almost anything in realtime it seems impossible to believe that an administrativeprocessing might just be the most opaque thing ever long vacation h1b 221g,"  (0, 2102)	0.07536490037600337
  (0, 340)	0.2815390266758949
  (0, 839)	0.21623034216690518
  (0, 1020)	0.36531018198531806
  (0, 1201)	0.2661116111387038
  (0, 1888)	0.244172167168463
  (0, 222)	0.3057663278268465
  (0, 1985)	0.2879423296766375
  (0, 1097)	0.2055553287874753
  (0, 1873)	0.3798434418614001
  (0, 1108)	0.35403730984113935
  (0, 105)	0.3407830670403744",Negative,Positive,Positive,Positive,Positive
557,0.24357142857142855,Positive,0.4707142857142858,that old cliche of smart indians the problem is not the handful of indians working on their phds it is the millions of self proclaimed highly skilled indians on h1b and h4ead visas working jobs that any us high school kid could do with two weeks of training,"  (0, 2103)	0.07379580338289672
  (0, 940)	0.1655744619621148
  (0, 1823)	0.15760587884624735
  (0, 1092)	0.11821275449773234
  (0, 1037)	0.4442867671932868
  (0, 1299)	0.19725679924346798
  (0, 903)	0.16945828312745748
  (0, 2170)	0.3368958889414938
  (0, 1531)	0.1944447772259123
  (0, 2142)	0.24647651744674576
  (0, 2023)	0.20362736747186944
  (0, 1740)	0.20633514333217856
  (0, 1828)	0.23261062951286876
  (0, 943)	0.19799497088138293
  (0, 1768)	0.2494011381769231
  (0, 1386)	0.24647651744674576
  (0, 1465)	0.2747275254550467
  (0, 1102)	0.2747275254550467",Positive,Positive,Positive,Positive,Positive
558,-0.06666666666666665,Negative,0.6833333333333333,here we go more idiotic protectionism which is harming the employers and employees in the us senator what are you so afraid of give these workers more rights and see the problems of abuse disappear instead of the archaic h1b worker visa increase the numbers while you re at it,"  (0, 2168)	0.17309228437469493
  (0, 2102)	0.08154934879862542
  (0, 639)	0.22984667076274762
  (0, 2167)	0.26177903815255393
  (0, 69)	0.26675192173815593
  (0, 1703)	0.38308963355513115
  (0, 637)	0.27442441989050725
  (0, 1772)	0.41101341837756417
  (0, 1532)	0.345199418539021
  (0, 1051)	0.29511127878790183
  (0, 1358)	0.3101131014651326
  (0, 1028)	0.2783029273809141",Negative,Positive,Negative,Negative,Negative
559,0.3,Positive,0.325,trump is the most hostile to legal indian immigrants in the us many h1b visa holders are being tortured for following the law will never ever support him,"  (0, 2102)	0.11019027568482445
  (0, 999)	0.3216591950724188
  (0, 1036)	0.2982320208305392
  (0, 958)	0.2651923933696766
  (0, 2033)	0.27284017342409084
  (0, 1157)	0.32484800239214995
  (0, 1140)	0.38529050126804626
  (0, 1933)	0.38529050126804626
  (0, 788)	0.49825555289734486",Positive,Neutral,Neutral,Neutral,Neutral
560,-0.07333333333333332,Negative,0.3713333333333334,omg i dont know what parallel universe you reside in but the h1b visa must fit a specailty and h1b denials are going up like crazy because previously people were allowed into the us with very low skills us job displacement does matter and merit based immigration is the answer,"  (0, 2102)	0.05971607569323807
  (0, 1001)	0.1143006784757679
  (0, 513)	0.23037816088509613
  (0, 1176)	0.1516770587576869
  (0, 1388)	0.30097246347581946
  (0, 562)	0.19678996648630254
  (0, 1221)	0.20621938930709666
  (0, 1450)	0.1485964020503907
  (0, 1091)	0.16162266424492253
  (0, 451)	0.2805247361467422
  (0, 852)	0.18207039157399968
  (0, 1824)	0.21015982548236178
  (0, 1109)	0.16641442819422114
  (0, 212)	0.1864020495196456
  (0, 1281)	0.2281537674497122
  (0, 138)	0.24718439877267234
  (0, 574)	0.24076607785175305
  (0, 778)	0.30097246347581946
  (0, 120)	0.22708627001162301
  (0, 555)	0.30097246347581946
  (0, 1261)	0.25483210711845766",Negative,Positive,Positive,Positive,Positive
561,-0.2,Negative,0.3,the h1b visa is not an immigrant visa it s a guest worker program it s not a guaranteed promise to a green card,"  (0, 2102)	0.21454409967696264
  (0, 998)	0.3428042495528615
  (0, 873)	0.2997776908017593
  (0, 303)	0.33215828058189734
  (0, 1542)	0.3006236584879418
  (0, 2167)	0.344350683862773
  (0, 1547)	0.44403415389601153
  (0, 883)	0.479731155101649",Negative,Neutral,Negative,Negative,Negative
562,0.11666666666666665,Positive,0.4666666666666667,it is basically govt regulation which is driving all this unnecessary red tape for employment if the h1b visa is more open or if green cards are more easy to obtain this wouldn t be a problem unless the problem is fixed this will continue need to get the govt out of the way,"  (0, 2102)	0.05375631598797548
  (0, 2135)	0.17850994274781326
  (0, 1339)	0.1356848484540539
  (0, 873)	0.15022500546180603
  (0, 417)	0.22251500108581554
  (0, 1531)	0.3835209611610534
  (0, 640)	0.1702849057984747
  (0, 1393)	0.18678239265830837
  (0, 780)	0.25632446407393694
  (0, 602)	0.23559188149673527
  (0, 2069)	0.22411676902072303
  (0, 1368)	0.23559188149673527
  (0, 2181)	0.23340734325403414
  (0, 861)	0.4235183018379574
  (0, 587)	0.2525279195540858
  (0, 214)	0.2525279195540858
  (0, 304)	0.18240929431395
  (0, 1639)	0.20538365715586684",Positive,Neutral,Neutral,Neutral,Neutral
563,-0.2,Negative,0.25,build the wall end birthright and chain migration oh and end h1b visas stop cucking you re the potus 700 billion a year military and you can t defend the border might as well just give us over to amlo at least he s keeping his campaign promises,"  (0, 2103)	0.08550815351129969
  (0, 1384)	0.25162631277172964
  (0, 2192)	0.16526337610066286
  (0, 231)	0.2673573281933209
  (0, 643)	0.35350520654490086
  (0, 1900)	0.1750442364502113
  (0, 2119)	0.20050755800484826
  (0, 248)	0.20919785430883675
  (0, 1502)	0.28898433015864133
  (0, 1097)	0.17226702150398093
  (0, 269)	0.24131199999001948
  (0, 325)	0.24131199999001948
  (0, 1295)	0.24131199999001948
  (0, 235)	0.25311198617418934
  (0, 1296)	0.28898433015864133
  (0, 290)	0.301164026040836
  (0, 1549)	0.2546516957646344",Negative,Neutral,Neutral,Neutral,Neutral
564,0.0,Neutral,0.1,10 04 06 09 mahadeva t 10 04 06 33 mahadeva t arrange d h1b visa i will attend your positivities alzheimer s disease attended cancers are attended solid solutions,"  (0, 2102)	0.05923796256041307
  (0, 5)	0.4407192366574912
  (0, 4)	0.5971254914567248
  (0, 181)	0.5971254914567248
  (0, 180)	0.2985627457283624",Neutral,Positive,Positive,Positive,Positive
565,0.28750000000000003,Positive,0.6375000000000001,beautiful video just stunning cancel all h2b visas nearly all h1b visas all asylum seeking and many other aspects of immigration and this will all mean a lot more,"  (0, 1001)	0.15450900155407404
  (0, 2103)	0.2185703396619974
  (0, 1337)	0.3740495891074304
  (0, 1215)	0.3055644108129155
  (0, 1266)	0.3162687572257347
  (0, 177)	0.3341381272921014
  (0, 1097)	0.22016883686834637
  (0, 2100)	0.3341381272921014
  (0, 901)	0.2412564012917696
  (0, 1763)	0.35377493519271724
  (0, 295)	0.3740495891074304",Positive,Neutral,Neutral,Neutral,Neutral
566,0.22662337662337664,Positive,0.5399350649350649,we see pretty much every week one new fraud h1b or visa fraud case how many ivy league school type incident do u see in a month or even yr outliers not same as most likely to commit fraud,"  (0, 2102)	0.06342034112409606
  (0, 1344)	0.1671039075214501
  (0, 2141)	0.26440729208645675
  (0, 804)	0.5868073030939123
  (0, 2199)	0.2938742393642449
  (0, 1740)	0.24006845995662499
  (0, 308)	0.24590112916091336
  (0, 1177)	0.2867724664026467
  (0, 1520)	0.2901752274801456
  (0, 2047)	0.30240511558970035
  (0, 1317)	0.30240511558970035",Positive,Positive,Neutral,Neutral,Positive
567,0.13636363636363635,Positive,0.4545454545454545,h1b visa time again time to call immigration attorney nelisse to ask about new i 129 fees h1b2017 h1b2018 h1battorney h1blawyer h1bvisa h1btransferpic twitter com 6z6tckpgbt,"  (0, 2102)	0.07790710632617259
  (0, 1999)	0.4222510448821174
  (0, 1001)	0.14911956299522294
  (0, 182)	0.25008718842961475
  (0, 1343)	0.26903904355331876
  (0, 170)	0.2211879927876454
  (0, 1344)	0.2052745485130514
  (0, 10)	0.26903904355331876
  (0, 755)	0.25673717947792657
  (0, 888)	0.26903904355331876
  (0, 889)	0.26903904355331876
  (0, 890)	0.26903904355331876
  (0, 893)	0.2682293751902049
  (0, 898)	0.1573753885193594
  (0, 897)	0.26903904355331876
  (0, 2046)	0.14734366328980147
  (0, 374)	0.14547280424075287",Positive,Positive,Negative,Positive,Positive
568,0.0,Neutral,0.0,git is in reference to our h1b visa laws that were set in the mid 90 s stem min sal is 60k and outplacing thousands of american workers merit not lottery and a wage that 2019,"  (0, 1895)	0.27106835216436354
  (0, 2168)	0.15957566842963097
  (0, 2102)	0.07518123578733149
  (0, 1217)	0.22629429356893913
  (0, 127)	0.17052454508851136
  (0, 31)	0.25163275173121186
  (0, 1785)	0.3235527974702724
  (0, 53)	0.3584842007386561
  (0, 1300)	0.35317451938348526
  (0, 1141)	0.27966708690705305
  (0, 1281)	0.28724061297194564
  (0, 2112)	0.266355072589542
  (0, 1991)	0.26726312170185207
  (0, 60)	0.3012864758579258",Neutral,Positive,Positive,Positive,Positive
569,0.0,Neutral,0.25,recent trends in hiring by tech companies have made the h1b a de facto man s visa but it doesn t have to be the u s government should promote the hiring of women in tech by granting h 1b visas equally to men and women,"  (0, 2102)	0.06107225266255866
  (0, 2103)	0.082681611610986
  (0, 563)	0.21220244110286657
  (0, 860)	0.2128681118983585
  (0, 19)	0.14193630138986735
  (0, 1963)	0.3181453138612691
  (0, 383)	0.16678977175653456
  (0, 951)	0.4025182972989238
  (0, 667)	0.3014970758668423
  (0, 1240)	0.26283284638574467
  (0, 1614)	0.25279805949801726
  (0, 2160)	0.4488442057314233
  (0, 1550)	0.3014970758668423
  (0, 1279)	0.2676546308574162",Neutral,Positive,Positive,Positive,Positive
570,0.6200000000000001,Positive,0.74,when i say this i speak for most of backlogged folks a cap of any kind country company industry on the number of h1b visas is most welcome the reason that s fair is because in that scenario people either have a visa or not as opposed to being on a visa indefinitely,"  (0, 2102)	0.13074229092034764
  (0, 2103)	0.08850159317632278
  (0, 1450)	0.16266837531647302
  (0, 299)	0.1855968361862709
  (0, 1357)	0.21080899305584658
  (0, 440)	0.16988544149943033
  (0, 1732)	0.2264383031504783
  (0, 1041)	0.2547731684051631
  (0, 1608)	0.24420557280277116
  (0, 384)	0.21229454137605436
  (0, 1846)	0.2789645258663511
  (0, 1107)	0.28932295888230075
  (0, 786)	0.26522021515942146
  (0, 2143)	0.3227195386292253
  (0, 733)	0.2669388463624883
  (0, 1400)	0.3227195386292253
  (0, 1033)	0.329474341054406",Positive,Positive,Negative,Positive,Positive
571,0.5,Positive,0.5,canada s more favorable immigration policies are attracting tech talent away from the us according to a report by envoy which helps companies navigate the immigration and visa application process immigration h1b greencards,"  (0, 2102)	0.06636668757774235
  (0, 1001)	0.3810912219329361
  (0, 1949)	0.22333274277333612
  (0, 291)	0.2384233677700679
  (0, 78)	0.28561817586180815
  (0, 1963)	0.17286287740208137
  (0, 383)	0.18124899918936654
  (0, 876)	0.274713459935138
  (0, 147)	0.24485532525436282
  (0, 1533)	0.2181607150058411
  (0, 1483)	0.26440134584766173
  (0, 1336)	0.3344919307091204
  (0, 196)	0.237575974362144
  (0, 1660)	0.26596244668315655
  (0, 937)	0.3276342588870096",Positive,Positive,Positive,Positive,Positive
572,0.0,Neutral,0.0,renew the h1b s and they ll scale back remember these people are all visa workers,"  (0, 2168)	0.26228093556373167
  (0, 2102)	0.12356899427831154
  (0, 1450)	0.30748684908679647
  (0, 1192)	0.4596649722492719
  (0, 1652)	0.5989659849922111
  (0, 1649)	0.5013373258006234",Neutral,Positive,Positive,Positive,Positive
573,0.0,Neutral,0.0,and by the way when is the country of origin skill going to end with h1b why is india flooding the lottery and hoarding 75 of the visas,"  (0, 2103)	0.11831837355521004
  (0, 2135)	0.29021516988500184
  (0, 1217)	0.26305789443560984
  (0, 440)	0.22712098627280952
  (0, 643)	0.24457410997750076
  (0, 852)	0.2664619879102107
  (0, 1035)	0.2185674749925129
